Survey ResponseID,n_recs,ild_category,ild_cat1,ild_cat2,ild_pct,avg_score,avg_reasons,hit_rate,privacy_level,exp_group,total_products,category_diversity,is_category_specialist,category_top1,cuartil_hist
R_UAsOi0K88YXJciJ,2,2,2,2,1.0,0.897412943918244,3.0,1.0,No_privada,na,64.0,43,False,SKIN_CLEANING_AGENT,Q1 cold-start
R_UEke64xAaOG3mTf,20,11,10,7,0.55,0.36703645121346795,3.0,0.1,No_privada,na,561.0,212,False,NAN,Q3
R_UFrfTy7RlXqKDOV,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,243.0,125,False,ABIS_BOOK,Q2
R_UGCPN0ojGys6AM1,20,13,12,8,0.65,0.32819540844530304,2.25,0.6,Privada_sensible,na,242.0,85,False,INCONTINENCE_PROTECTOR,Q2
R_UJy9bvJSlz6m5bP,11,5,4,3,0.45454545454545453,0.4123919899630415,3.0,0.36363636363636365,No_privada,na,601.0,229,False,PRETZEL,Q3
R_ULx5LxsLFAmehW1,20,9,8,6,0.45,0.3531890990578189,3.0,0.05,No_privada,na,131.0,54,False,GIFT_CARD,Q1 cold-start
R_UPXamGKtmf4RVIZ,5,3,3,2,0.6,0.6136603333619466,2.2,0.6,Privada_sensible,na,205.0,97,False,NAN,Q2
R_URRtiKcS7CPrnwd,4,3,3,3,0.75,0.5712674627423779,3.0,0.25,Privada_moderada,control,409.0,192,False,NAN,Q3
R_USc2JrcVi09Tvln,20,9,7,4,0.45,0.32414302194622935,3.0,0.1,No_privada,na,1045.0,262,False,WOUND_DRESSING,Q4 historial rico
R_UVL99rIVOk3yOFH,7,4,4,4,0.5714285714285714,0.308743278354863,3.0,0.14285714285714285,Privada_sensible,na,76.0,38,False,NAN,Q1 cold-start
R_UVM6YBvaArzpRjb,20,7,6,5,0.35,0.42946414356722207,2.4,0.1,Privada_sensible,na,799.0,282,False,PET_FOOD,Q4 historial rico
R_UWl7Tnh9WjcOABH,20,18,16,12,0.9,0.37869636094880027,2.5,0.9,Privada_sensible,na,974.0,258,False,VEGETABLE,Q4 historial rico
R_UWlLZdb69GeLobf,20,9,7,4,0.45,0.4881921248453347,2.65,0.1,Privada_sensible,na,217.0,82,False,NAN,Q2
R_UWoHCQ8zPRgM7hD,20,9,7,4,0.45,0.4923013532256862,1.85,0.15,Privada_sensible,na,415.0,167,False,THERMOPLASTIC_FILAMENT,Q3
R_UZ8htLc08E86uE9,6,3,3,3,0.5,0.4284508035703097,3.0,0.16666666666666666,Privada_sensible,na,1276.0,384,False,ABIS_BOOK,Q4 historial rico
R_UaUT55gxGPcEyR3,20,13,10,9,0.65,0.3537345961310023,2.5,0.1,Privada_sensible,na,791.0,266,False,NAN,Q4 historial rico
R_Ugu6UIiT96oWHBL,11,8,8,6,0.7272727272727273,0.3277335058443811,3.0,0.18181818181818182,Privada_sensible,na,191.0,86,False,PET_PEST_CONTROL,Q2
R_Ui78k1hRGuGWhln,8,6,5,3,0.75,0.3254868682551477,1.625,0.125,Privada_sensible,na,712.0,196,False,ABIS_MUSIC,Q4 historial rico
R_UiGJcgWtDtZPfih,20,7,5,4,0.35,0.44940465019183246,1.9,0.15,Privada_sensible,na,594.0,254,False,ABIS_BOOK,Q3
R_Uit4G2WjoT7WM6d,7,1,1,1,0.14285714285714285,0.6279263498050554,2.7142857142857144,1.0,Privada_sensible,na,324.0,175,False,NAN,Q2
R_UlOQHrMf1EiWKQx,20,8,6,5,0.4,0.4991173563212241,2.95,0.95,No_privada,na,280.0,114,False,GIFT_CARD,Q2
R_UmBwrqd2lGfqkp3,11,9,6,6,0.8181818181818182,0.5791010263154033,2.6363636363636362,0.36363636363636365,Privada_sensible,na,591.0,221,False,NAN,Q3
R_UrQfognZjR4q5CF,2,1,1,1,0.5,0.887469061665471,1.0,1.0,Privada_sensible,na,191.0,36,False,PRETZEL,Q2
R_UszZhCAHGoQoOtP,8,2,2,2,0.25,0.5691738087706951,2.75,0.375,Privada_sensible,na,11.0,11,False,ANIMAL_WATER_DISPENSER,Q1 cold-start
R_UxUPzvBlS75I6ul,20,17,15,10,0.85,0.31016360057166736,3.0,0.15,No_privada,na,799.0,283,False,PET_SUPPLIES,Q4 historial rico
R_UxVZdLDXWoy4nO9,2,2,2,2,1.0,0.5520450686895882,2.5,0.5,Privada_sensible,na,363.0,170,False,DRESS,Q2
R_UxpqIzxxhvziAa5,18,15,14,11,0.8333333333333334,0.26637695492028995,2.5555555555555554,0.1111111111111111,Privada_sensible,na,615.0,270,False,ABIS_BOOK,Q3
R_V1EWFs6tkv2DaMN,20,10,6,5,0.5,0.38619564182917915,2.25,0.8,Privada_sensible,na,510.0,232,False,NAN,Q3
R_V3SldNSpvYAFDSp,20,9,8,3,0.45,0.2836241752644974,3.0,0.15,No_privada,na,67.0,42,False,TEA,Q1 cold-start
R_V416ZQ4Q4ElD1yF,20,11,7,5,0.55,0.265143462898893,3.0,0.1,Privada_moderada,treated,390.0,86,False,PET_FOOD,Q3
R_V43VJZ8PVo1w0ff,8,2,2,2,0.25,0.6187556064433891,3.0,0.375,No_privada,na,245.0,139,False,ABIS_BOOK,Q2
R_VKZzr77ll29A1iN,18,11,11,6,0.6111111111111112,0.354322323256872,3.0,0.1111111111111111,No_privada,na,353.0,121,False,ABIS_BOOK,Q2
R_VL9AaDH7tfS4d8Z,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,104.0,46,False,NUTRITIONAL_SUPPLEMENT,Q1 cold-start
R_VLmTvhwazA2Ng9X,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,468.0,145,False,PET_SUPPLIES,Q3
R_VOnKIVzg9qHTJbH,20,11,5,3,0.55,0.4224387041740612,1.9,0.45,Privada_sensible,na,2685.0,355,False,FOOD,Q4 historial rico
R_VPWGdK1zBBekfAJ,20,15,11,9,0.75,0.6828934049589304,3.0,0.4,No_privada,na,343.0,88,False,BAKING_PAN,Q2
R_VUuTFGkN2NYoiCB,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,119.0,51,False,SHIRT,Q1 cold-start
R_VVk7njfjYpJwkRH,20,9,7,5,0.45,0.394540755907749,3.0,0.8,No_privada,na,86.0,34,False,PET_FOOD,Q1 cold-start
R_VW1PxIUbWYqPHGx,3,1,1,1,0.3333333333333333,0.6001792637664202,3.0,0.3333333333333333,No_privada,na,29.0,12,False,GIFT_CARD,Q1 cold-start
R_VWudwQNRRVLmPIJ,10,3,3,2,0.3,0.2878386272133834,3.0,0.1,Privada_moderada,control,218.0,138,False,NAN,Q2
R_W3empn2lGXa2u3v,3,2,2,2,0.6666666666666666,0.9927410752975114,2.3333333333333335,1.0,Privada_sensible,na,246.0,119,False,TEA,Q2
R_W80kzJbCa8CD9UB,20,10,9,7,0.5,0.5065949102348065,2.75,0.8,Privada_sensible,na,1428.0,256,False,PHYSICAL_MOVIE,Q4 historial rico
R_Wd4NW3fCsUmgTfz,19,10,9,9,0.5263157894736842,0.46086421149913737,2.526315789473684,0.5263157894736842,Privada_sensible,na,1110.0,381,False,ABIS_BOOK,Q4 historial rico
